,url,title,date,text
260,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Надо сказать, что были несколько месяцев, когда Гоголь писал знакомым дословно следующие: ""с Божьей помощью, справился вчера с запором""."
261,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Конечно, это можно было бы сравнить с пушкинским перлом (из письма Вяземскому) ""вчера с божьей помощью ..."
262,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Керн"", но Гоголь не шутил."
263,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,Далее.
264,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Всегда презирая темную поповщину, Николай Васильевич стал посылать все свои сочинения на ""рецензию"" к священникам."
265,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"В конце концов, он стал признаваться, что его посещают призраки."
266,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Мы могли бы углубиться в изучение этого Гоголя, но я хочу утверждать, что это уже не Гоголь."
267,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Мы должны четко для себя разделять: в жизни художника есть тот период, когда он раскрывается как единственное и неповторимое явление, имеющее свой художественный и исторический смысл, и совершенно иной период, когда среднечеловеческое, физиологическое в нем побеждает."
268,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"К сожалению, это не всегда болезнь Альцгеймера - ее можно диагностировать, и все ею объяснить."
269,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Человек еще способен выглядеть и здоровым, производить какую-то внешне разумную деятельность (и долгие годы!), но это уже не Он."
270,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Хотя, безусловно, рукописи долгое время не горят: его прежние работы уже обрели самостоятельность публикации и интерпретации - так что, как говорится, ""а журавлик снова в облаках""."
271,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Я бы признал подобное негативное перерождение ""из себя"" ""во вне себя"" как самую настоящую болезнь - пострашнее рака и СПИДа."
272,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Рак иногда можно победить, со СПИДом Нуриев танцевал еще долго, а вот с назидательной ""божьей помощью"" три раза в день после еды - жить по-настоящему нельзя."
273,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"В разной степени тяжести эта болезнь поразила многих выдающихся людей: Толстой ""опростился"", узник и жертва отечественной системы Солженицын стал главным русофилом и принимал на крылечке с вареньем сами знаете кого..."
274,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,Даже Пушкин!
275,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,Про него подробнее.
276,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Этот ""бич жандармов"" и ""бог студентов"" (Цветаева), этот гуляка и бретер, этот поклонник дам всех возрастов (и профессий) и интимных утех с юными эфебами (Клейн Л.С. Другая сторона светила."
277,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"С.-Пб, 2002, с. 123-128), после смерти матери (29 марта 1836 года) впал в депрессию, преследовавшую его до смерти."
278,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Он купил участок земли под свою могилу (в 36 лет!), тут же поехал навестить могилу своего друга Дельвига, началась череда понурых стихотворений на библейские темы, в письмах - ноты отчаянья и самобичевания."
279,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Закончилось все дуэлью, к которой он сам себя и увлек."
280,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,В последние годы я существую в разных стихиях двух моих профессий - как историк и как театральный режиссер.
281,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Так вот последнему больше интересно не фиксирование биографической канвы того или иного деятеля, а та драматургия, которая происходит с ним как с личностью."
282,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"На самом деле Гоголь - просто наиболее ""яркий и типичный представитель"" той болезни, о которой я говорил выше."
283,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Его именем даже можно было бы ее назвать - ""случай Гоголя""."
284,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Таким образом - вот вам классический пример того, как явление полностью перерождается, становясь своей противоположностью."
285,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Теперь зададимся вопросом: от чего эта ""болезнь Гоголя"" случается?"
286,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"По всей видимости, она диктуется законами физиологии (сознание - это не только метафизика, но еще и сосуды)."
287,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Кроме того, мы не должны забывать, о том, что художник всегда еще и человек."
288,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Когда Толстой гениально описывает переживания юной девушки на балу или ожившее после зимы дерево, или ""высокое небо Аустерлица"" - он гений (он считывает это с каких-то высших матриц), когда начинает думать уже как человек (самостоятельно и нарочито) - начинается монструозное философствование на четыре тома."
289,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Когда Моцарт записывает без помарок симфонию - это его гений считывает космическую информацию, когда он ведет себя как хулиганистый мальчишка - он просто Моцарт с паспортом, женой и рваными чулками."
290,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Поэтому Пушкин-парень пишет про то, что он ""..."""
291,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Керн, а Пушкин-поэт сочиняет ""я помню чудное мгновенье""."
292,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,Все просто.
293,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Ну и, конечно, анализируя причины данного заболевания, я не могу не сказать о проблеме маски и комплексов."
294,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Не секрет, что общество, эпоха, семья - да, что угодно - давят на человека, подавляют его индивидуальность."
295,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,Жертвами этого становятся и великие.
296,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,Чаще всего это вопрос сексуальной ориентации или политического испуга.
297,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Да, Гоголь переодевался в женские наряды и разгуливал на вия Сестина в Риме - в той стране и в этом наряде он мог позволить себе быть самим собой."
298,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,Но он же не мог быть таким чаще и в заснеженном отечестве!
299,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Пушкин выбрал Гончарову из-за своего комплекса маленького роста: да, он хотел обладать женщиной, которую признали при дворе первой красавицей и которая была выше его на полголовы (по росту, разумеется)."
300,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"23-летний Лев Толстой влюбился в своего приятеля Дмитрия Дьякова (ехали в кибитке и он ""хотел запахнуть медвежью шкуру и целовать его""), но вот что он пишет: ""Все люди, которых я любил, чувствовали это, и я замечал, им было тяжело смотреть на меня""."
301,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"И далее - ""надо привыкнуть, что никто меня не понимает"" (Толстой Л.Н. Полное собрание сочинений."
302,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"М., 1992, т. 46, с. 237;"
303,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"255). Лукавство от политики погубило, к примеру, Маяковского и Горького."
304,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Все это доказывает, что если человек заигрывается в свою маску, однажды она его с неотвратимой неизбежностью рока поглотит!"
305,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"А уж Гоголь имел миллион масок: он легко жонглировал демонами в своих произведениях (а художественные образы и идеи, как известно, кодируют бытовую реальность)."
306,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,Система двойников - красной нитью проходит через все его сочинения.
307,https://vk.com/@evgenyponasenkov-dva-gogolya-ili-neizbezhnost-porazheniya?context=author_page_date&ref=author_page,"Два Гоголя, или Неизбежность поражения. Запись в ВК",2021-02-14,"Автор ""Носа"" просто по стихийной логике бытия обязан потеряться посреди утерянной сущности.В итоге каждый человек - ""Титаник"", и мне вспоминаются строки Георгия Иванова: ""Я верю не в непобедимость зла,/ А только в неизбежность пораженья.../ Допустим, как поэт я не умру,/ Зато как человек я умираю""."
308,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Начну не с того, что правительство России не выбрало в качестве повода к празднику «народного единства»."
309,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Например, под такое светлое дело ему не подошло развенчание культа личности Сталина, хотя как раз здесь обнаружился бы смысл: впервые правитель страны признал, что власть совершила перед своими согражданами страшные ошибки."
310,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Тогда на XX съезде впервые в отечественной истории одна часть народа («власть») пошла на сближение с другой частью, собственно и получившей в литературе название «народа»."
311,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Народным праздником не стала ни одна дата, связанная с достижениями российской науки или искусства!"
312,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Ни день премьеры оперы или симфонии Чайковского, ни дата окончания создания романа Толстого или Достоевского, не было отмечено ни одно из открытий ученых."
313,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Правительство, очевидно, не радует память о созидательных событиях?"
314,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,Зато войны – это основа нашей праздничной «духовности».
315,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Получается, что наш добрый, мирный и соборный народ объединяют лишь пусть и справедливые, но массовые убийства?"
316,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Даже полет человека-Гагарина в космос – и тот, на самом деле, – стал праздником в качестве победы в одном из «сражений» холодной войны с США."
317,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Но я боюсь, что и этот относительно мирный праздник скоро на пропагандистском уровне завянет, потому что не согласуется с новой генеральной линией реинкарнации старой партии: ведь Гагарин, как известно, доложил, что бога ни на небесах, ни за ними он не обнаружил."
318,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Итак, на что же идет государственный бюджет празднования 4-го ноября?"
319,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Я уверен, что, стараясь изобрести «праздник» в районе отмененного 7-го ноября, правительство просто «поменяло шило на мыло»."
320,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Если следствием октябрьского переворота стало свержение временного правительства, то следствием ноябрьских (октябрьских по старому стилю) событий 1612 года было свержение временного правительства Семибоярщины и скорое избрание первого царя из династии Романовых."
321,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Смешнее другое: Ленин хотя бы официально не присягал на верность кайзеру, а вот, находящийся в Кремле под охраной законно приглашенного польского контингента (т.е. интервентами их назвать никак нельзя) единокровный брат патриарха Московского и Всея Руси Филарета и дядя будущего царя Иван Никитич Романов – присягал на верность польскому королевичу Владиславу!"
322,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,Тому же королевичу успел «поцеловать крест» и новоявленный царь Михаил Романов!
323,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Таким образом, как в 1917, так и в 1612 году все было решено наверху, небольшой группой людей и без всякого народного единства."
324,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Народ стал чувствовать изменения от своего «единства» постепенно: с усилением крепостного гнета, что в переводе на язык советской власти называлось «военным коммунизмом», «раскулачиванием» и «коллективизацией»."
325,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,Чем обернулся для России подобный вариант окончания «смутного» времени?
326,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Новый русский царь «правил» по указке своей матери, которой оказалось глубоко наплевать на идею освобождения русских земель от поляков; в итоге через несколько лет было подписано Деулинское соглашение, по которому в обмен на родственничка Филарета к Речи Посполитой отходили «в вечное пользование» Смоленск и Чернигов."
327,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Замечу, что эти города передавались вместе с пушками, «пушечными запасами» и с населением!"
328,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,С русскими крестьянами православный царь обошелся как с неодушевленной вещью: им было строго запрещено покидать отдаваемые «иноверцам» земли.
329,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Итак, у меня вопрос: что мы сегодня должны праздновать?"
330,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,Где великие интеллекты историков от правительства обнаружили повод к пиршеству «народного единства»?
331,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,Чем им не угодил Смоленск?
332,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Но это все подробности, а у меня вопрос по сути: о каком «народе» вообще идет речь?"
333,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Взгляните на политическую карту того, что называется «Россия»: вы убедитесь, что в 1612 году это не Россия 1801 года, что СССР – это не Россия 1815 года?"
334,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,Захваченные Александром I Финляндия и Польша должны праздновать единение с присоединившейся Грузией?
335,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,Не выйдет.
336,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Может быть, советские азиатские республики или Чечня должны праздновать изгнание поляков из Кремля в 1612 году?"
337,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,Или сегодняшний Татарстан чувствует бесконечное единство со всем российским народом в плане захвата польских земель в конце XVIII века?
338,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"В этой связи у меня еще более объективный вопрос: почему правительство до такой клинической степени любит все искусственное, все ненатуральное, силиконовое, так сказать?!"
339,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Оппозиция – у него, видите ли, «системная», то есть, голосует как надо, «отмежевывается» от кого скажут; про выборы – молчу (там все уж совсем «естественно»); даже праздники – и те вымученные."
340,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Давайте разберемся с психологией, а так же с этикой и эстетикой «праздника»."
341,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,Товарищи!
342,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Кого из вас честно и конкретно напрягает, что в 1612 году в Кремле русских бояр охраняли несколько сотен поляков?"
343,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Если вам не нравятся поляки, тогда не пускайте в КДС Эдиту Пьеху (родилась во Франции), если вам не нравятся русские бояре – празднуйте, черт возьми, 7 ноября!"
344,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Если ваш православный царь согласился отдать Смоленск в «вечное пользование» Польше, зачем нарушать такое богоугодное слово и кроваво захватывать Польшу вместе со Смоленском на более чем сто лет!?"
345,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Если для вас сегодня ряженные казаками нападающие на художественные выставки – это вершина отечественной духовности и традиции, тогда почему вы забываете, что основу армии Лжедмитрия I составляли казаки, причем, непросто ими наряженные!?"
346,https://vk.com/@evgenyponasenkov-otprazdnuem-kapitulyaciu-kremlevskogo-garnizona-2-11-2012?context=author_page_date&ref=author_page,Отпразднуем капитуляцию кремлевского гарнизона! (2. 11. 2012). Запись в ВК,2021-01-27,"Почему вы забываете, что ополчение Пожарского, в котором состояли, но вели себя весьма варварски, около 4000 казаков сражалось в 1612 году с отрядом Ходкевича – а в нем воевали аж 8 тыс. казаков!"
